Type,Identification,Field,Locale,Market,Status,Default content,Translated content
PRODUCT,'11053242908839,body_html,ti,,,"<p>Tired of the kitchen chaos from overflowing bins and the clatter of sorting recyclables? This daily struggle can disrupt your cooking flow. The [BRAND NAME] Under Sink Garbage Can offers a peaceful solution. It glides out silently for one-handed access, while its three compartments make sorting effortless. Built with a robust metal frame, this pull out garbage bin brings lasting order and convenience to your home, simplifying your routine for years to come.</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Hidden in-cabinet design keeps your kitchen tidy and safe from little ones</li>
<li>• Three buckets (10.6 gal / 40 L total) for easy waste and recycling separation</li>
<li>• Reliable runners with a damping system provide a smooth, quiet glide and stop little one and pets from pulling the bin out</li>
<li>• Lid prevents unpleasant odors, ensuring a fresher kitchen</li>
<li>• Inner buckets are removable with handles, simplifying emptying and cleaning tasks</li>
<li>• Constructed from a robust metal frame for lasting, reliable support</li>
<li>• Pre-assembled design allows for a fast and easy setup in minutes</li>
</ul><h3> Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Colour: Grey</li>
<li>• Material: ABS, PP, Metal</li>
<li>• Overall Dimension: 18.9"" L x 13.5"" W x 16.5"" H (48 x 34.2 x 41.8 cm)</li>
<li>• Capacity: 10.6 gal (40 L)</li>
<li>• Item Label: 851-002</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x Pull Out Trash Can</li>
<li>• 1 x Manual</li>
</ul>","<p>ካብቲ ምሉእ ሳጹን ዝረጋገጽ ከምኡውን ድምጺ ዝፈጥር ምድላይ ናይ ምምላስ ቁሳቁሳት ዝህቦ ናይ ክሽነ ውዝገብ ሰልክዮምዶ? እዚ መዓልታዊ ቃልሲ ንምብሳል ናይ ምብሳል ስርዓትኩም ከላሕልሕ ይኽእል። እቲ [ስም ብራንድ] ኣብ ትሕቲ ማእከል ዝተቐመጠ ናይ ገረብ ሳጹን ሰላማዊ ፍታሕ የቕርብ። ብሃንቀውታ ወጻኢ ይወጽእ ንሓደ ኢድ ምጥቃም የኽእል፣ እቶም ሰለስተ ክፋላቱ ድማ ምድላይ ቀሊል ይገብሩ። ብጠንካራ ናይ ብረት ፍሬም ተሃኒጹ፣ እዚ ወጻኢ ዝወጽእ ናይ ገረብ ሳጹን ንቤትኩም ዘላቒ ስርዓትን ምቹእነትን የምጽእ፣ ንዓመታት ንዝቕጽል ናይ መዓልታዊ ስርዓትኩም የቐልሎ።</p><h3>ባህርያት፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ኣብ ውሽጢ ካቢኔት ዝተሓባእ ዲዛይን ንኽሽና ጽሩይ ከም ዝኸውን ከምኡውን ካብ ንኣሽቱ ህጻናት ይከላኸል</li>
<li>• ንቀሊል ምድላይ ናይ ቆሻሻን ምምላስን ሰለስተ ባልዲታት (በላዕ 10.6 ጋሎን / 40 ሊትር)</li>
<li>• ምስ ዳምፕንግ ሲስተም ዝተዳለዉ እሙናት ሩነርስ ለዛዚትን ጸጥታን ዘለዎ ምንሽላል የቕርቡ፣ ንኣሽቱ ህጻናትን ማህሰብን ንሳጹን ካብ ምውጻእ ይከላኸሉ</li>
<li>• ክዳን ዘይምስምዕ ጨና ይከላኸል፣ ንጹህ ኽሽና የረጋግጽ</li>
<li>• ውሽጣዊት ባልዲታት ብምያዝ ይወገዳ፣ ምጽራጽን ምጽራይን የቐልሎ</li>
<li>• ንዘላቒ እሙን ደገፍ ካብ ጠንካራ ናይ ብረት ፍሬም ተሃኒጹ</li>
<li>• ቅድሚ ምድላው ዝተዳለወ ዲዛይን ኣብ ውሽጢ ደቂቃታት ቀልጣፋን ቀሊልን ምድላው የኽእል</li>
</ul><h3> ዝርዝር መግለጺ፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ሕብሪ፦ ግራጫ</li>
<li>• ቁሳቁስ፦ ABS፣ PP፣ ብረት</li>
<li>• ልክዕ መጠን፦ 18.9"" ንእሽቶ x 13.5"" ስፍሓት x 16.5"" ቁመት (48 x 34.2 x 41.8 ሳ.ሜ)</li>
<li>• ምምላእ ዓቐን፦ 10.6 ጋሎን (40 ሊትር)</li>
<li>• ናይ ዕቃ መለለዪ፦ 851-002</li>
</ul><h3>ጥቅል ዘጠቓልል፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x ወጻኢ ዝወጽእ ናይ ገረብ ሳጹን</li>
<li>• 1 x መምርሒ መጽሓፍ</li>
</ul>"
PRODUCT,'11053242908839,handle,ti,,,pull-out-trash-can-under-cabinet-gallon-l-slide-out-garbage-can-with-removable-compartments,pull-out-trash-can-under-cabinet-gallon-l-slide-out-garbage-can-with-removable-compartments
PRODUCT,'11053242908839,product_type,ti,,,Home Furnishings,ናይ ገዛ ማሕደሪ ኣቕሑ
PRODUCT,'11053242941607,title,ti,,,"Bathroom Cabinet Wall Mount with Mirror Door 3 Shelf Organizer for Bathroom, Kitchen, Bedroom, Grey",ሽንብራ ክፍሊ ካቢኔት ብግድሪ ተጠቒሙ ብመስተዋት ዝተሰርሐ ማዕጾ ምስ 3 መደርደሪ ኣርእስቲ ንሽንብራ ክፍሊ፣ ንኽሽና፣ ንድቅስ ክፍሊ፣ ግራጫ
PRODUCT,'11053242941607,body_html,ti,,,"<p>This bathroom mirror with storage from [BRAND NAME] is an attractive artwork that is specially designed for all your cosmetics or articles of everyday use keeping well organized. There is 1 shelf in the medicine cabinet and 3 open storage shelves at the bottom. You can store your toothbrush, soap, toiletries, and other things according to their sizes. The wall-mounted feature makes it space-saving, perfect for smaller rooms, such as the bathroom or powder room.</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Wall-mounted design takes up little space</li>
<li>• Constructed of MDF for stability</li>
<li>• Mirrors included for better preparation for your morning makeup or shaving</li>
<li>• A door cabinet with a shelf and 3 open shelves at the bottom for your daily necessities</li>
<li>• Magnetic door has strong suction, preventing items from falling out</li>
<li>• The surface is painted which is water-resistant, suitable for bathroom use</li>
<li>• Assembly required</li>
</ul><h3>Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Color: Grey</li>
<li>• Material: MDF, Mirror Glass</li>
<li>• Overall Dimension: 19"" L x 6.5"" W x 23.5"" H /48W x 16.5D x 60H cm</li>
<li>• Cabinet Inner Size: 16.7"" W x 4.3"" D x 16.2"" H /42.5W x 11D x 41.2H cm</li>
<li>• Mirror Size: 14.4"" W x 12.6"" H /36.5W x 32H cm</li>
<li>• Bottom Shelf Size: 5"" W x 5"" D x 6.3"" H /13W x 13D x 16H cm</li>
<li>• Weight Capacity: 15lbs (total), 4lbs (shelf in cabinet), 2lbs (bottom shelf)</li>
<li>• Item Label: 834-274</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1x Bathroom Cabinet</li>
<li>• 1x Instruction</li>
</ul>","<p>እዚ መመስጠሪ በር ምስ መደብሪ ካብ [ስም ብራንድ] ተዋሲብ ስነ-ጥበባዊ ስራሕ ኮይኑ፡ ንኹሉ መዋቢ ቅብኣትን ንመዓልታዊ ጥቕሚ ዝግልገሉ ነገራትን ብጽቡቕ ክተደላድሉ ተዳሊኡ እዩ። ኣብቲ መድሃኒት መደርደሪ ካቢኔት 1 መደርደሪን ኣብ ታሕቲ 3 ክፍትቲ መደርደሪታትን ኣለዎ። ብሩሽ ስኒኻ፡ ሳሙና፡ ናይ ሽቐይ ቅብኣትን ካልእ ነገራትን ከም መጠኖም ክትደልብ ትኽእል ኢኻ። እቲ ኣብ መንደብ ዝተሰቕለ ባህሪ ቦታ የቋጥብ፡ ንኣሽቱ ክፍልታት ከም ሽቐይ ቤት ወይ መመስጠሪ በት ፍጹም እዩ።</p><h3>ባህርያት፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ኣብ መንደብ ዝተሰቕለ ዲዛይን ቍሩብ ቦታ ይወስድ</li>
<li>• ንምረጋገጽ ካብ MDF ተሃኒጹ</li>
<li>• ንንግሆናዊ ሜካፕ ወይ ምላሕ ልሕሒ ንምርካብ መመስጠሪታት ተሓቲቶም</li>
<li>• ሓደ መደርደሪ ዘለዎ ዝዕጸወ ካቢኔትን ኣብ ታሕቲ 3 ክፍትቲ መደርደሪታትን ንመዓልታዊ ድልውታትካ</li>
<li>• መግነጢሳዊ ማዕጾ ብርቱዕ ምስሓብ ዘለዎ፡ ነገራት ከይወጹ ይከላኸል</li>
<li>• እቲ ገጽ ቀብኢ ተቐቢኡ ኣሎ እዚ ድማ ማይ ይቃወም፡ ንሽቐይ ቤት ጥቕሚ ይግበአሉ</li>
<li>• ምትካል የድሊ</li>
</ul><h3>ዝርዝር መግለጺ፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ሕብሪ፡ ግራይ</li>
<li>• ቁሳቁስ፡ MDF፡ መስተዋት ብርጭቆ</li>
<li>• ልክዕ መጠን፡ 19"" ንውሓት x 6.5"" ጥልቀት x 23.5"" ቁመት /48W x 16.5D x 60H ሳ.ሜ</li>
<li>• ናይ ውሽጢ ካቢኔት መጠን፡ 16.7"" ንውሓት x 4.3"" ጥልቀት x 16.2"" ቁመት /42.5W x 11D x 41.2H ሳ.ሜ</li>
<li>• መጠን መስተዋት፡ 14.4"" ንውሓት x 12.6"" ቁመት /36.5W x 32H ሳ.ሜ</li>
<li>• መጠን ታሕታይ መደርደሪ፡ 5"" ንውሓት x 5"" ጥልቀት x 6.3"" ቁመት /13W x 13D x 16H ሳ.ሜ</li>
<li>• ዓቕሚ ምኽዛን፡ 15 ፓውንድ (ጠቕላላ)፡ 4 ፓውንድ (ኣብ ካቢኔት ዘሎ መደርደሪ)፡ 2 ፓውንድ (ታሕታይ መደርደሪ)</li>
<li>• መለለይ ዕቃ፡ 834-274</li>
</ul><h3>ጥቅል ዘጠቓልል፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1x ካቢኔት ሽቐይ ቤት</li>
<li>• 1x መምርሒ</li>
</ul>"
PRODUCT,'11053242941607,handle,ti,,,bathroom-cabinet-wall-mount-with-mirror-organizer-for-bathroom-kitchen-bedroom,bathroom-cabinet-wall-mount-with-mirror-organizer-for-bathroom-kitchen-bedroom
PRODUCT,'11053242941607,product_type,ti,,,Home Furnishings,ናይ ገዛ ማሕደሪ ኣቕሑ
PRODUCT,'11053242974375,title,ti,,,"Multi-use Space Saving Folding Dining Table with Hideaway Shelves for Kitchen, Dining, Study and Office",ብዙ ጥቅም ዘለዎ ቦታ ቆጣቢ ዝኣተኣታተኣ ዳይኒንግ ጣውላ ምስ ውሽጢ ዝሕበኡ መደርደሪታት ንኽሽን፣ ዳይኒንግ፣ መጽናዕቲን ቤት ጽሕፈትን
PRODUCT,'11053242974375,body_html,ti,,,"<p>Transform your space into a haven of functionality and style with this versatile table. Designed for those who cherish elegance and practicality, it effortlessly adapts to your lifestyle, offering a seamless blend of form and function. Fold it down to create a chic console or side table, or expand it to host intimate gatherings. The spacious shelves provide a clutter-free zone for your treasures, while the sleek design brings a touch of sophistication to any room. Perfect for small spaces, it’s your go-to piece for a modern, organized life.</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• A space-saving choice for a small kitchen or dining room</li>
<li>• Table top can be half or fully folded to meet various needs</li>
<li>• This table can be used as a side table or console when not in use</li>
<li>• Comes with 4 spacious shelves under the desktop for organized storage</li>
<li>• Stylish design with clean lines and oak colour for a touch of elegance</li>
<li>• It is a smart choice for small kitchen, dining room or any other limited spaces</li>
<li>• Assembly is required, with instructions and hardware kit included</li>
</ul><h3>Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Material: MDF, Steel</li>
<li>• Colour: Oak, White</li>
<li>• Overall Dimension: 66.5"" W x 23.6"" D x 29.5"" H (169 x 60 x 75 cm)</li>
<li>• Half Folded Dimension: 39.2"" W x 23.6"" D x 29.5"" H (99.5 x 60 x 75 cm)</li>
<li>• Fully Folded Dimension: 13"" W x 23.6"" D x 29.5"" H (33 x 60 x 75 cm)</li>
<li>• Shelf Dimension (each tier): 11.2"" W x 9.4"" D x 11.6"" H (28.5 x 24 x 29.5 cm)</li>
<li>• Weight Capacity: 44lbs/20kg</li>
<li>• Item Label: 833-409</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x Folding Dining Table</li>
<li>• 1 x Manual</li>
</ul>","<p>ነዚ ሁለገብ ጣውላ ብምጥቃም ቦታኻ ናብ ውሕሶ ተግባራዊነትን ውበትን ቅየር። ነቶም ውበትን ተግባራዊነትን ዘኽብሩ ተቐሪቡ፣ ንኣኗኗርካ ብዘይ ጻዕሪ ይሰማማዕ፣ ስነ-ቅርጺን ተግባርን ዘዋሃህድ ቅልጡፍ ውህደት የቕርብ። ንክትፈጥር ኮንሶል ወይ ጎናዊ ጣውላ ክትከውን ምሉእ ግማሽ ምትሓዝ፣ ወይ ንኣሽቱ መሓዝቲ ንምቕባል ከተስፍሖ ትኽእል ኢኻ። እቶም ሰፊሓት መደርደሪታት ንሃብታትካ ካብ ምስትምባር ናጻ ዞባ የቕርቡ፣ እቲ ጽሩይ ዲዛይን ድማ ንኹሉ ክፍሊ ህዋስ ውበት የምጽእ። ንኣሽቱ ቦታታት ፍጹም ኮይኑ፣ ንዘመናዊን ተደራጅን ኣኗኗር ቀንዲ ዕቃኻ እዩ።</p><h3>ባህርያት፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ንኣሽቱ ኽሽና ወይ መመገቢ ክፍሊ ቦታ ዝቅምጠብ ምርጫ</li>
<li>• ንዝተፈላለዩ ድላያት ንምምላእ ልዕሊ ጣውላ ብግማሽ ወይ ምሉእ ክትሓዝ ይከኣል</li>
<li>• እዚ ጣውላ ኣይተጠቅሞን ከሎ ከም ጎናዊ ጣውላ ወይ ኮንሶል ክትጥቀመሉ ትኽእል</li>
<li>• ንተደራጅ መዕቈቢ ኣብ ትሕቲ ዴስክቶፕ 4 ሰፊሓት መደርደሪታት ይምጽእ</li>
<li>• ንህዋስ ውበት ንምርካብ ብጽሩይ መስመራትን ኦክ ሕብርን ውብ ዲዛይን</li>
<li>• ንኣሽቱ ኽሽና፣ መመገቢ ክፍሊ ወይ ካልእ ውሱን ቦታታት ጥበባዊ ምርጫ እዩ</li>
<li>• ምጽሓፍ የድሊ፣ መምርሒታትን ዕቃ ምጽሓፍን ይምጽእ</li>
</ul><h3>ዝርዝር መግለጺ፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ዕቃ፦ MDF፣ ሓጺን</li>
<li>• ሕብሪ፦ ኦክ፣ ጻዕዳ</li>
<li>• ልክዕ መጠን፦ 66.5"" ወርዲ x 23.6"" ጥልቀት x 29.5"" ቁመት (169 x 60 x 75 ሳ.ሜ)</li>
<li>• ግማሽ ተሒዙ ከሎ መጠን፦ 39.2"" ወርዲ x 23.6"" ጥልቀት x 29.5"" ቁመት (99.5 x 60 x 75 ሳ.ሜ)</li>
<li>• ምሉእ ተሒዙ ከሎ መጠን፦ 13"" ወርዲ x 23.6"" ጥልቀት x 29.5"" ቁመት (33 x 60 x 75 ሳ.ሜ)</li>
<li>• መደርደሪታት መጠን (ነፍሲ ወከፍ ደረጃ)፦ 11.2"" ወርዲ x 9.4"" ጥልቀት x 11.6"" ቁመት (28.5 x 24 x 29.5 ሳ.ሜ)</li>
<li>• ክብደት ዝምዘን ምኽኣል፦ 44 ፓውንድ/20 ኪሎ ግራም</li>
<li>• ዕቃ መለለዪ፦ 833-409</li>
</ul><h3>ጥቅል ዘጠቓልል፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x ምትሓዝ መመገቢ ጣውላ</li>
<li>• 1 x መምርሒ መጽሓፍ</li>
</ul>"
PRODUCT,'11053242974375,handle,ti,,,multi-use-space-saving-folding-dining-table-with-hideaway-for-kitchen-dining-study-and-office,multi-use-space-saving-folding-dining-table-with-hideaway-for-kitchen-dining-study-and-office
PRODUCT,'11053242974375,product_type,ti,,,Home Furnishings,ናይ ገዛ ማሕደሪ ኣቕሑ
PRODUCT,'11053243007143,title,ti,,,"Buffet Cabinet Sideboard with 2 Drawers, 3 Storage Cabinets, Glass Doors and Adjustable Shelves, White",ቡፌ ካቢኔት ሳይድቦርድ ምስ 2 መሳልብታት፣ 3 መደብሪ ካቢኔታት፣ ብርጭቆ ማዕጾታትን ተስተኻኻሊ መደርደርታትን፣ ጻዕዳ
PRODUCT,'11053243007143,body_html,ti,,,"<p>Does your home have that random pile of clutter going on since forever? This kitchen storage cabinet from [BRAND NAME] is a great choice in that case. Featuring a large countertop, 3 cabinets and 2 drawers for ample storage space, the framed glass doors add extra charm while seeing your items inside without dust. The shelves in the cabinet are 3-level adjustable to customize the space for different sized items. The classic design in modern style suits for kitchen and living room.</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Two colours and classic design add glamour in your home</li>
<li>• Framed glass doors display items from dust</li>
<li>• A large countertop, 3 cabinets and 2 drawers for daily accessories</li>
<li>• 3-level adjustable shelves allow you to customize a suitable space</li>
<li>• Made of MDF, rubber wood and tempered glass for stability</li>
<li>• Anti-topple design helps prevent kitchen buffet from tipping over</li>
<li>• Fits dining room, kitchen, living room or other indoor spaces</li>
<li>• Elevated distance from the floor is built for easy cleaning</li>
<li>• Assembly required</li>
</ul><h3>Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Colour: White, Oak</li>
<li>• Material: MDF, Tempered Glass, Rubber Wood</li>
<li>• Overall Dimension: 47.25""L x 15.75""W x 35.5""H.</li>
<li>• Cabinet Inner Size: 10.75""W x 14.5""D(Side)</li>
<li>20""W x 14.5""D(Bottom Middle)</li>
<li>• Drawer Inner Size: 19""W x 11.5""D</li>
<li>• Weight Capacity: 132lbs (Overall), 22lbs (Each Shelf)</li>
<li>• Item Label: 835-433</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x Sideboard</li>
<li>• 1 x Manual</li>
</ul>","<p>ኣብ ገዝኻ ካብ ቅድሚ ሓዋሩ ዘይጸርዕ ዝተረፈ ክምርምር ዝተደረበ ቦታ ኣሎዶ? እዚ ናይ ክሽነ መደብደቢ ካብ [ስም ብራንድ] ኣብቲ ዅነታት ጽቡቕ ምርጫ እዩ። ሰፊሕ ገላጣ፣ 3 መደብደብታትን 2 መሳልብን ዘለዎ ስለዘሎ፣ እቲ ብፍሬም ዝተሰርሐ ብርጭቆ ዝሽፈነ ደገታት ንነገራትካ ካብ ሓመድ ክከላኸል እንከሎ ተወሳኺ ውበት ይህብ። ኣብቲ መደብደቢ ዘለዉ መደርደሪታት ንዝተፈላለዩ መጠናት ነገራት ክትምህዞም ከምእትኽእል ብ3 ደረጃታት ዝተስተካከሉ እዮም። እቲ ክላሲካል ዲዛይን ብዘመናዊ ስታይል ንክሽነን ንኣጋእስታ ክፍሊን ይጠቅም።</p><h3>ባህርያት፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ክልተ ሕብርታትን ክላሲካል ዲዛይንን ኣብ ገዝኻ ውበት ይውስኹ</li>
<li>• ብፍሬም ዝተሰርሐ ብርጭቆ ዝሽፈነ ደገታት ንነገራት ካብ ሓመድ የርእዩ</li>
<li>• ሰፊሕ ገላጣ፣ 3 መደብደብታትን 2 መሳልብን ንመዓልታዊ ቅልውላው ነገራት</li>
<li>• ብ3 ደረጃታት ዝተስተካከሉ መደርደሪታት ንነገራት ተገብሮ ቦታ ክትምህዞም የኽእሉ</li>
<li>• ካብ MDF፣ ራበር ዉድን ቴምፐርድ ብርጭቆን ዝተሰርሐ ስለዘሎ ደልዳል እዩ</li>
<li>• ንምውዳቕ ዘይከኣል ዲዛይን ነቲ ናይ ክሽነ ቡፌ ካብ ምውዳቕ ንምክልኻል ይሕግዝ</li>
<li>• ንመግቢ ክፍሊ፣ ክሽነ፣ ኣጋእስታ ክፍሊ ወይ ካልኦት ዳህሳሳዊ ቦታታት ይጠቅም</li>
<li>• ካብ ዓጸድ ዝለዓለ ርሕቀት ንቐሊል ጽራይ ዝሕግዝ እዩ</li>
<li>• ምጽንባር የድሊ</li>
</ul><h3>ዝርዝር መግለጺ፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ሕብሪ፦ ጻዕዳ፣ ኦክ</li>
<li>• ውሕሉል ነገር፦ MDF፣ ቴምፐርድ ብርጭቆ፣ ራበር ዉድ</li>
<li>• ልኡኽ መጠን፦ 47.25""ል ኤክስ 15.75""ወ ኤክስ 35.5""ህ</li>
<li>• ናይ ውሽጢ መደብደቢ መጠን፦ 10.75""ወ ኤክስ 14.5""ዲ(ጎኒ)</li>
<li>20""ወ ኤክስ 14.5""ዲ(ታሕቲ ማእከል)</li>
<li>• ናይ ውሽጢ መሳልብ መጠን፦ 19""ወ ኤክስ 11.5""ዲ</li>
<li>• ዝሕዝ ዓቕሚ፦ 132 ፓውንድ (ልሙድ)፣ 22 ፓውንድ (ነፍሲ ወከፍ መደርደሪ)</li>
<li>• ናይ ዕቃ መለለዪ፦ 835-433</li>
</ul><h3>ጥቅል ዘጠቓልል፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x ሳይድቦርድ</li>
<li>• 1 x መምርሒ መጽሓፍ</li>
</ul>"
