Type,Identification,Field,Locale,Market,Status,Default content,Translated content
PRODUCT,'11053008683175,body_html,ti,,,"<p>Create a warm, welcoming space with [BRAND NAME] compact dining set—great for meals, entertaining, or casual use. The counter-height table features smooth, rounded edges and sleek legs for both style and function. Vertical slat-back dining chairs offer robust support with an elegant touch. Suitable for kitchens, dining rooms, or cosy breakfast nooks, this set is great for small spaces, from everyday meals to game nights and crafts with little ones.</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 3-piece set: includes 1 table and 2 matching chairs</li>
<li>• Modern and practical design, suitable for kitchens and dining rooms</li>
<li>• Armless kitchen chairs tuck neatly under the table to save space</li>
<li>• MDF board and steel frame for stability and easy care</li>
<li>• Assembly required</li>
</ul><h3>Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Colour: Natural Wood, Black</li>
<li>• Materials: MDF, Metal</li>
<li>• Kitchen Table Size: 23.6"" L x 23.6"" W x 29.9"" H (60 x 60 x 76 cm)</li>
<li>• Kitchen Chairs Size: 15.6"" L x 17.3"" W x 32.9"" H (39.5 x 44 x 83.5 cm)</li>
<li>• Seat Size: 15.6"" L x 14.4"" W x 17.7"" H (39.5 x 36.5 x 45 cm)</li>
<li>• Minimum Suitable Area: 3.9L x 3.9W ft (1.2 x 1.2 m)</li>
<li>• Weight Capacity: 132 lbs. (60kg) for the table, 264 lbs. (120kg) for the chair</li>
<li>• Item Label: 835-090</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x Table</li>
<li>• 2 x Chairs</li>
<li>• 1 x Manual</li>
</ul>","<p>ምስ [BRAND NAME] ዝተጣበቐ ናይ መግቢ ስብስብ ሞቃዊን እንቕብን ቦታ ፍጠር—ንመግቢ፡ ንኣተሓሕዛ፡ ወይ ንመዓልታዊ ኣጠቓቕማ ዝጠቅም እዩ። እቲ ናይ መልሶ ቁመት ጣውላ ለውዝቲ ዙርያታትን ጽሩይ እግርታትን ንድምማዕን ተግባርን ቀሪቡ ኣሎ። ቀጥ ዝበለ ስላት-ጀርባ ዘለዎ ናይ መግቢ መንበር ምስ ህዉኽ ምትእስሳር ብርቱዕ ደገፍ ይህብ እዩ። ንኽሽነታት፡ ናይ መግቢ ክፍልታት፡ ወይ ምቹእ ናይ ቁርሲ ማእዘናት ዝጠቅም እዚ ስብስብ ንኣረብሑ ቦታታት ዝጠቅም እዩ፡ ካብ መዓልታዊ መግቢ ክሳብ ለይቲ ጸወታን ምስ ንኣሽቱ ህጻናት ስነ-ጥበባዊ ስራሕን እዩ።</p><h3>ባህርያት፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 3-ቁራጽ ስብስብ፦ 1 ጣውላን 2 ዝሰማማዕ መንበርታትን ዘጠቓልል</li>
<li>• ዘመናዊን ተግባራዊን ዲዛይን፡ ንኽሽነታትን ናይ መግቢ ክፍልታትን ዝጠቅም</li>
<li>• ክንዲ ዘይብሎም ናይ ኽሽነ መንበርታት ቦታ ንምቁጠብ ኣብ ትሕቲ ጣውላ ብጽንቁር ይኣትዉ</li>
<li>• ንምረጋገጽን ቀሊል ምንጽጽርን MDF ሰሌዳን ሓጺን ፍሬምን</li>
<li>• ምጽንቁር የድሊ</li>
</ul><h3>ዝርዝር መግለጺ፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ሕብሪ፦ ተፈጥሮኣዊ ዕጨይሽ፡ ጸሊም</li>
<li>• ቁሳቁሳት፦ MDF፡ ሓጺን</li>
<li>• መጠን ናይ ኽሽነ ጣውላ፦ 23.6"" ንውሓት x 23.6"" ስፍሓት x 29.9"" ቁመት (60 x 60 x 76 ሳ.ሜ)</li>
<li>• መጠን ናይ ኽሽነ መንበርታት፦ 15.6"" ንውሓት x 17.3"" ስፍሓት x 32.9"" ቁመት (39.5 x 44 x 83.5 ሳ.ሜ)</li>
<li>• መጠን መንበር፦ 15.6"" ንውሓት x 14.4"" ስፍሓት x 17.7"" ቁመት (39.5 x 36.5 x 45 ሳ.ሜ)</li>
<li>• ዝተንእሰ ተገብታዊ ቦታ፦ 3.9 ጫማ ንውሓት x 3.9 ጫ"
PRODUCT,'11053008683175,handle,ti,,,dining-table-set-for-kitchen-table-and-chairs-with-metal-legs-for-spaces-natural-wood,
PRODUCT,'11053008683175,product_type,ti,,,Home Furnishings,ናይ ገዛ ማሕደሪ ኣቕሑ
PRODUCT,'11053008748711,title,ti,,,"30"" Piano Bench with Padded Cushion and Storage, Faux Leather Keyboard Bench with Solid Wood Legs, Black","<p>30"" ፒያኖ መንበር ምስ ለስለስ ዘለዎ ትራስን መኽዘንን፣ ሓሶት ቆርበት ኪቦርድ መንበር ምስ ጽኑዕ ዕንጨይቲ እግርታት፣ ጸሊም</p>"
PRODUCT,'11053008748711,body_html,ti,,,"<p>Whether you'e playing a solo or a duet let [BRAND NAME]'s padded piano bench make your performance comfortable, stylish, and unforgettable. This bench is built on a solid wood frame with sturdy, durable legs, and is topped with a smooth faux leather padded cushion that will allow you to focus all of your attention on tickling the ivories. With a lightweight design this bench is easy to move, transport, and store, and is perfect to travel with as a professional performance bench.</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Storage compartment underneath seat</li>
<li>• Button tufted design on comfortable padded seat</li>
<li>• Solid wood frame and legs</li>
<li>• Padded synthetic leather seat</li>
<li>• Seats 1 or 2 people</li>
<li>• Easy to clean with damp cloth</li>
<li>• Simple assembly required</li>
</ul><h3> Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Material: Rubberwood, composite board, PU leather and foam</li>
<li>• Color: Black</li>
<li>• Weight Capacity: 440lbs</li>
<li>• Overall Dimensions:  30"" L x 14.25"" W x 19.75"" H</li>
<li>• Seat Height: 19.7""</li>
<li>• Foam Density: 30D (1.2""T)</li>
</ul>","<p>ንበይንኻ ዀነ ንሓደ ዀነ ንክልተ ሰባት እንተተጻወትካ፣ እቲ ብ[BRAND NAME] ዝተሰርሐ ትራጻዕ ዘለዎ ቤንች ፒያኖ ንዝርኣይካ ምሉእ ምቾት፣ ውበትን ዘይርስዕ ትዝክርታን ይህብ። እዚ ቤንች ኣብ ልዑል ደረጃ ዝርከብ ዕጨይሲ ፍሬምን ጽኑዕ ንዘለኣለማዊ ዝቕውም እግርን ተሃኒጹ፣ ኣብ ልዕሊኡ ድማ ለይሲ ዝመስል ቆርበት ዝተሰርሐ ትራጻዕ ዘለዎ ምሉእ ምቾት ዘለዎ መንበር ኣለዎ፣ እዚ ድማ ንዅሉ ትኩረትካ ኣብ ምጽዋት ፒያኖ ከተተኵር የኽእለካ። ብቐሊሉ ዝምዘን ዲዛይን ስለዘለዎ እዚ ቤንች ንምንቅስቓስ፣ ንምግባርን ንምዕባይን ቀሊል ኮይኑ፣ ንሙያዊ ኣፈጻጸም ቤንች ንምጉዓዝ ድማ ፍጹም እዩ።</p><h3>ባህርያት፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ኣብ ትሕቲ መንበር ዝርከብ መደበሪ ክፍሊ</li>
<li>• ኣብ ምቹእ ትራጻዕ ዘለዎ መንበር ላዕሊ ዝተሰርሐ ቁልፊ ዘለዎ ዲዛይን</li>
<li>• ጽኑዕ ዕጨይሲ ፍሬምን እግርን</li>
<li>• ትራጻዕ ዘለዎ ሰራዊት ቆርበት ዝተሰርሐ መንበር</li>
<li>• ንሓደ ወይ ክልተ ሰባት ዝኣርፍ</li>
<li>• ብርጥብ ጨርቂ ንምጽራይ ቀሊል</li>
<li>• ቀሊል ኣከባበር የድሊ</li>
</ul><h3> ዝርዝር ሓበሬታ፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ውሕዱ ንብረት፦ ራበር ዉድ፣ ኮምፖዚት ቦርድ፣ ፒዩ ሌዘርን ፎምን</li>
<li>• ሕብሪ፦ ጸሊም</li>
<li>• ዓቕሚ ምኽዛን፦ 440 ፓውንድ</li>
<li>• ኣጠቓላሊ ልክዕ መጠን፦ 30"" ንውሓት x 14.25"" ንስፍሓት x 19.75"" ንቁመት</li>
<li>• ቁመት መንበር፦ 19.7""</li>
<li>• ጻዕሪ ፎም፦ 30D (1.2"" ውፍረት)</li>
</ul>"
PRODUCT,'11053008748711,handle,ti,,,piano-bench-with-padded-cushion-and-storage-faux-leather-keyboard-bench-with-solid-wood-legs,
PRODUCT,'11053008748711,product_type,ti,,,Home Furnishings,ናይ ገዛ ማሕደሪ ኣቕሑ
PRODUCT,'11053008781479,title,ti,,,"Bar Stools Set of 2, Swivel Counter Height Bar Stools with Adjustable Height and Footrest, PU Leather Upholstered Kitchen Stool for Breakfast Bar, Brown",<p>2 ተረኽቢ ባር መንበር፣ ዝተስተኻኸለ ቁመትን እግሪ መደላደልን ዘለዎም ዝተሽከርከሩ ባር መንበራት፣ ንክሽን ባር ዝምሰል ብPU ቆርበት ዝተሸፈኑ መንበራት፣ ቡናዊ</p>
PRODUCT,'11053008781479,body_html,ti,,,"<p>An effortless look in your dining areas comes courtesy of these two [BRAND NAME] stools for kitchen island. The weathered faux leather upholstery serves up high, vintage style, with the contrasting-colour zig-zag stitching adding a stand-out point. Each adjustable stool is filled with sponge for comfort. Metal frames for strong support, with round bases for balance. Height adjustable between 23.6"" -31.9"" (60-81 cm), finished with a handy footrest.</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Set of two for a matching look in your home - suitable for higher dining spots</li>
<li>• Seat height is adjustable from counter height to bar height, swivel seat for free rotation</li>
<li>• Weathered faux leather upholstery is beautiful, with colour stitching for added impact</li>
<li>• Lower footrest prevents legs dangling around</li>
<li>• Round, large and heavy to keep the stool balanced when in use</li>
<li>• Assembly required</li>
</ul><h3>Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Colour: Brown</li>
<li>• Material: PU Leather, Steel, Foam</li>
<li>• Overall Dimensions: 16.5"" W x 20.1"" D x 33.5"" -41.7"" H (42 x 51 x 85-106 cm)</li>
<li>• Seat Dimension: 16.5"" W x 15.4"" D x 23.6"" -31.9"" H (42 x 39 x 60-81 cm)</li>
<li>• Base Dimension: Φ15"" (Φ38cm)</li>
<li>• Weight Capacity: 264lbs./120 kg</li>
<li>• Item Label: 835-326V70BN</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>2 x Bar Stool</li>
<li>1 x Manual</li>
</ul>","<p>ኣብ ዝበልዑሉ ቦታታት ዘይጭነቕ መልክዕ ክህልወካ ዝገብር እዚ ክልተ [ስም ብራንድ] መንበራት ንኽሽን ኩሽና። እቲ ብነፋሕቲ ዝተሃሰየ ሓሶት ቆርበት ልዑል ብዘመን ዝተሓለፈ ዓይነት ይህብ፡ እቲ ንቡር ዘይኮነ ቀለም ዘለዎ ዚግዛግ ስፌት ድማ ዝተፈልየ ነጥቢ ይውስኽ። ነፍሲ ወከፍ ዝተመሓደሸ መንበር ንምቾት ብስፖንጅ ተመሊኡ። ንጽኑዕ ደገፍ ሓጺን ፍሬም፡ ንሚዛን ክቡብ መሰረት ዘለዎም። ብ23.6"" -31.9"" (60-81 ሳ.ሜ.) ክትመሓደሽ ዝኽእል ቁመት፡ ብምቹ እግሪ ዕረፍቲ ዝዛዘም።</p><h3>ባህርያት፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ኣብ ገዝካ ንዝተመሳሰለ መልክዕ ክልተ ስብስብ - ንልዑል ዝበሉ ዝበልዑሉ ቦታታት ዝምህጽ</li>
<li>• ቁመት መንበር ካብ ቁመት ካውንተር ክሳብ ቁመት ባር ክትመሓደሽ ዝኽእል፡ ንናጻ ምዝውዋር ዝምህጽ ዝምህጽ መንበር</li>
<li>• ብነፋሕቲ ዝተሃሰየ ሓሶት ቆርበት ተራእዩ ውቁብ እዩ፡ ንዝሰገረ ጽልዋ ብቀለም ስፌት ዝተዓስከረ</li>
<li>• ትሑት እግሪ ዕረፍቲ ኣእጋር ከይተንጠልጠላ ይከላኸል</li>
<li>• ክቡብ፡ ዓቢን ከቢድን መሰረት ኣብ ጥቕሚ እንከሎ መንበር ንምሚዛን</li>
<li>• ምጽንባር የድሊ</li>
</ul><h3>ዝርዝር መግለጺ፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ቀለም፡ ቡናዊ</li>
<li>• ውሕሱል፡ PU ቆርበት፡ ሓጺን፡ ፎም</li>
<li>• ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክዕ ልክ"
PRODUCT,'11053008781479,handle,ti,,,bar-stools-set-of-swivel-counter-height-bar-stools-with-adjustable-height-and-footrest-pu-leather-upholstered-kitchen-stool-for-breakfast-bar,
PRODUCT,'11053008781479,product_type,ti,,,Home Furnishings,ናይ ገዛ ማሕደሪ ኣቕሑ
PRODUCT,'11053008814247,title,ti,,,"Adjustable Piano Bench, X-Style Folding Piano Stool with Padded Seat, Non-Slip Rubber Feet, Keyboard Chair, Black",ምምሕያሽ ፒያኖ ቤንች፣ ኤክስ-ስታይል ምስራሕ ፒያኖ ስቱል ምስ ፓድድ መንበር፣ ዘይምስላት ራበር እግሪ፣ ኪቦርድ መንበር፣ ጸሊም
PRODUCT,'11053008814247,body_html,ti,,,"<p>Play in comfort, wherever you are. This [BRAND NAME] adjustable piano stool is designed to make every practice session and performance more enjoyable. Its 3-level height adjustment (14.6""-18.5"") means it's great for both adults and teens, ensuring proper posture for better play. Thick padding with faux leather keeps you comfortable even during long practice hours. When space matters, simply fold it flat in seconds for easy storage or take it with you to the studio, stage, or lessons.</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Suitable for piano, keyboard, guitar, and other musical instruments</li>
<li>• Adjustable height ensures a desired playing position</li>
<li>• Thick padded seat provides comfort for long practice</li>
<li>• Stable steel frame with X-braced design for reliable stability</li>
<li>• Non-slip rubber feet keep the bench securely in place and protect your floors from scratches</li>
<li>• Lightweight and foldable design makes it easy to store and carry for home, stage, or studio use</li>
</ul><h3> Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Colour: Black</li>
<li>• Materials: Metal, PU Leather, Foam</li>
<li>• Overall Dimensions: 15.4"" W x 11.4"" D x 14.6""-18.5"" H (39 x 29 x 37-47 cm)</li>
<li>• Weight Capacity: 220 lbs (100 kg)</li>
<li>• Item Label: 833-514</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x Piano Stool</li>
<li>• 1 x Manual</li>
</ul>","<p>ኣበይ እንተኾንካ፡ ብምቾት ተጻወት። እዚ ተመራማሪ ናይ [ስም ብራንድ] ፒያኖ መንበር፡ ንነፍሲ ወከፍ ልምምድን ኣፈጻጸምን ዝያዳ ዘስሕብ ንምግባር ተዳሊኡ እዩ። ናይ 3-ደረጃ ቁመት ምምሕያሽ (14.6""-18.5"") ማለት ንዓበይቲን ናይ ጉርሻ ዕድመ ዘለዎምን ዝጠቅም ኮይኑ፡ ንበለጸ ጸወታ ቅኑዕ ኣቐማምጣ የረጋግጽ። ህቡብ መሙላእ ምስ ሓሰዊ ቆርበት ኣብ ነዊሕ ሰዓታት ልምምድ እኳ ደሓን ከም ዝስምዓካ ይገብረካ። ቦታ ኣገዳሲ ምስ ዝኾነ፡ ብሰከንድታት ጠፍጢፉ ንቐሊል መዕቆቢ ወይ ናብ ስቱድዮ፡ መድረኽ፡ ወይ ትምህርቲ ምሳኻ ክትውስዶ ትኽእል ኢኻ።</p><h3>ባህርያት፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ንፒያኖ፡ ኪቦርድ፡ ጊታር፡ ከምኡውን ካልኦት ሙዚቃዊ መሳርሒታት ዝጠቅም</li>
<li>• ተመራማሪ ቁመት ዝተመነየ ናይ ጸወታ ኣቐማምጣ የረጋግጽ</li>
<li>• ህቡብ መሙላእ ዘለዎ መንበር ንነዊሕ ልምምድ ምቾት ይህብ</li>
<li>• ልዑል ምርግጋእ ዘለዎ ሓጺን ፍሬም ምስ X-ብራስ ዲዛይን</li>
<li>• ዘይተዝለቱ ራበር እግሪ ንመንበር ብደህንነት ኣብ ቦታኡ የቆሞን ወለላትካ ካብ ምሕከኽ ይከላኸልን</li>
<li>• ቀሊል ክብደትን ተጣፋዒ ዲዛይንን ንቤት፡ መድረኽ፡ ወይ ስቱድዮ ንምዕቃብን ንምጽዋርን ቀሊል ይገብሮ</li>
</ul><h3> ዝርዝር መግለጺ፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ሕብሪ፦ ጸሊም</li>
<li>• ውሕሶታት፦ ሓጺን፡ PU ቆርበት፡ ፎም</li>
<li>• ልክዕ ልክዕ መጠን፦ 15.4"" ወርዲ x 11.4"" ጥልቀት x 14.6""-18.5"" ቁመት (39 x 29 x 37-47 ሳ.ሜ)</li>
<li>• ናይ ክብደት ዓቕሚ፦ 220 ፓውንድ (100 ኪሎ ግራም)</li>
<li>• ናይ ዕቃ መለለዪ፦ 833-514</li>
</ul"
PRODUCT,'11053008814247,handle,ti,,,adjustable-piano-bench-x-style-folding-piano-stool-with-padded-seat-non-slip-rubber-feet-keyboard-chair,
PRODUCT,'11053008814247,product_type,ti,,,Home Furnishings,ናይ ገዛ ማሕደሪ ኣቕሑ
PRODUCT,'11053008847015,title,ti,,,"Set of 2, 4 Tier Ladder Shelf Bookcase, Multi-Use Display Rack, Storage Shelving Unit Display Stand, Flower Plant Stand, Home Office Furniture, Black",<p>ስብስብ 2፣ 4 ደረጃ መዋቅር መደርደሪያ መጽሓፍ መደርደሪያ፣ ብዙ-አገልግሎት ምርኢት ራክ፣ መደርደሪያ ክፍል ምርኢት ደረጃ፣ ዕምባባ ተኽሊ ደረጃ፣ ቤት ወይም ቢሮ እቃ፣ ጸሊም</p>
PRODUCT,'11053008847015,body_html,ti,,,"<p>Keeping all your things organized with this display shelf for living room. Minimalist, yet charming, crafted into a pared back design which practically goes with any decor. With sturdy framing, and four tough E1 grade MDF shelves, this shelving unit has plenty of space to store and organize your books, plants and more. A perfect addition for your home or office.</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Set of 2 shelves, can be used together or separately</li>
<li>• Ideal for your living room, bathroom, balcony, kitchen, etc</li>
<li>• Four large open shelves provide enough storage space</li>
<li>• Made from E1 grade MDF and steel for extra strength and durability</li>
<li>• Ideal for storing and displaying books, towels, plants, photos and more</li>
<li>• Assembly required, all accessories included</li>
</ul><h3> Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• colour: Black</li>
<li>• Material: MDF, Steel</li>
<li>• Single Shelf Dimension: 20.5""L x 17.75""W x 58.25""H</li>
<li>• Shelves Dimensions: 19""Lx8.25""Wx 8""H, 19""Lx10.5""Wx13.25""H, 19""Lx13""Wx13.5""H, 19""Lx15.25""Wx13.5""H</li>
<li>• Shelf Weight Capacity: 11lbs, 22lbs, 33lbs, 33lbs</li>
<li>• Net Weight: 61.7lbs</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 2 x shelves</li>
<li>• 1 x manual</li>
</ul>","<p>ኵሉ ንብረታትኩም ብዚኽእል መገዲ ብዛዕባ እዚ ናይ ህይወት ክፍሊ መርኣዪ መደርደሪ ዝተዳለወ እዩ። ቀሊል፡ ግን ድማ ዜማስተንክር፡ ምስ ዝኾነ ዓይነት ማስተንከሪያ ዚሰማማዕ ብዘይ ውስብስብ ዲዛይን ተዳሊሉ። ብጽኑዕ ፍሬምን ኣርባዕተ ጽኑዕ ናይ E1 ደረጃ MDF መደርደሪታትን ስለዘለዎ፡ እዚ መደርደሪ ንመጻሕፍትኩም፡ ተኽልታትኩምን ካልእን ንምዕቃብን ንምድላውን ብዙሕ ቦታ ይህብ። ንቤትኩም ወይ ቢሮኩም ፍጹም ውስኻት እዩ።</p><h3>ባህርያት፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ሰለስተ መደርደሪታት፡ ብሓባር ወይ ብተንከልከል ክትጥቀሙሉ ትኽእሉ</li>
<li>• ንህይወት ክፍሊ፡ ሕንጻ መሕጸቢ፡ በረንዳ፡ ክሽነን ካልእን ዝምሰል</li>
<li>• ኣርባዕተ ዓበይቲ ክፍትቲ መደርደሪታት እኹል መዕቀቢ ቦታ ይህባ</li>
<li>• ንተወሳኺ ጥንካረን ንውሓት ኣገልግሎትን ካብ E1 ደረጃ MDFን ሓጺንን ተሰሪሑ</li>
<li>• ንምዕቃብን ንምርኣይን መጻሕፍቲ፡ ፎጣታት፡ ተኽልታት፡ ስእልታትን ካልእን ዝምሰል</li>
<li>• ምትእክባብ የድሊ፡ ኵሉ ተወሳኺ ነገራት ተሓቢሩ</li>
</ul><h3> ዝርዝር መግለጺ፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ሕብሪ፡ ጸሊም</li>
<li>• ውሕሱ፡ MDF፡ ሓጺን</li>
<li>• ልክዕ መጠን ሓደ መደርደሪ፡ 20.5""ል ርእሲ x 17.75""ል ወርዲ x 58.25""ል ቁመት</li>
<li>• መጠን መደርደሪታት፡ 19""ል ርእሲ x 8.25""ል ወርዲ x 8""ል ቁመት፡ 19""ል ርእሲ x 10.5""ል ወርዲ x 13.25""ል ቁመት፡ 19""ል ርእሲ x 13""ል ወርዲ x 13.5""ል ቁመት፡ 19""ል ርእሲ x 15.25""ል ወርዲ x 13.5""ል ቁመት</li>
<li>• ዓቅሚ ምጽዋር መደርደሪ፡ 11 ፓውንድ፡ 22 ፓውንድ፡ 33 ፓውንድ፡ 33 ፓውንድ</li>
<li>•"
PRODUCT,'11053008847015,handle,ti,,,set-of-ladder-bookcase-multi-use-display-rack-storage-shelving-unit-display-stand-flower-plant-stand-home-office-furniture,
PRODUCT,'11053008847015,product_type,ti,,,Home Furnishings,ናይ ገዛ ማሕደሪ ኣቕሑ
PRODUCT,'11053008879783,title,ti,,,"Modern Upholstered Bench, End of Bed Bench for Bedroom, Hallway Bench with Arms and Nailhead Trim","<modern upholstered bench, end of bed bench for bedroom, hallway bench with arms and nailhead trim>"
