Handle,Command,Title,Body (HTML),Tags,Type,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Price,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Vendor,Status,Image Src,Image Position
soozier-trampoline-pad-14ft-replacement-trampoline-safety-pad-mat-spring-cover-water-resistant-uv-resistant-tear-resistant-no-holes-for-pole-colorful,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/23/Unr86419ef4af5196.jpg,3
soozier-trampoline-pad-14ft-replacement-trampoline-safety-pad-mat-spring-cover-water-resistant-uv-resistant-tear-resistant-no-holes-for-pole-colorful,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/23/Xae66619ef4af5196.jpg,4
soozier-trampoline-pad-14ft-replacement-trampoline-safety-pad-mat-spring-cover-water-resistant-uv-resistant-tear-resistant-no-holes-for-pole-colorful,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/23/vRR74c19ef4af5196.jpg,5
soozier-exercise-bike-stationary-bike-with-lcd-display-indoor-cycling-bike-for-home-workout-with-6kg-flywheel-black,MERGE,"Soozier Exercise Bike, Stationary Bike with LCD Display, Indoor Cycling Bike for Home Workout, with 6kg Flywheel, Black","<p>Elevate your fitness with the Soozier stationary bike—a compact exercise bike that delivers full-body cardio at home. Track time, speed, pulse, and calories on the LCD monitor. Adjust the seat, handlebar, and belt-driven resistance to suit your level. Turn the knob to change intensity easily. Great for beginners and pros, this indoor cycle brings the gym to you.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Heavy duty steel frame with triangular base supports up to 100kg for enhanced stability</li><li>• Stepless resistance and heavy-duty flywheel provide smooth, quiet performance with variable workout intensity</li><li>• 6-level adjustable seat and handlebar height with forward/backward seat adjustment for a customized fit</li><li>• LCD monitor tracks time, speed, distance, and calories burned</li><li>• Ipad holder for entertainment and bottle holder for convenient hydration</li><li>• Comes with 6 position adjustable seat height with knob control</li></ul><h3>Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Colour: Black and White</li><li>• Material: Steel, ABS</li><li>• Overall Dimension: 59 cm x 112 cm x 105-116 cm(23.2' x 44.1' x 41.3–45.7')</li><li>• Seat Size: 26 cm x 20 cm(10.2' x 7.9')</li><li>• Holder Size: 8 cm x 6 cm(3.1' x 2.4')</li><li>• Flywheel Weight: 6 kg(13 lbs)</li><li>• Max. Load: 100 kg(220 lbs)</li><li>• Flat Pack: YES</li><li>• Assembly Required: YES</li><li>• Item label: A91-094BK</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>1 x Exercise bike</li><li>1 x Manual</li></ul>","تمارين منزلية, دورة داخلية, عجلة حديدية, شاشة LCD, مقاومة قابلة للتعديل, Home exercise, Indoor cycling, Flywheel, LCD display, Adjustable resistance, ቤታዊ ምመናእስ, ውስጥህድግ ብሽክለታ, ሃዝን ሞተር, LCD ማሳያ, ዝተለዋወጥ ተመልሳ",Sports & Recreation,Color,Black,Size,"23.2"" x 44.1"" x 41.3–45.7""",A91-094BK,189.99,shopify,11,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2026/06/14/5rl72c19ec49f5e9c.jpg,1
soozier-exercise-bike-stationary-bike-with-lcd-display-indoor-cycling-bike-for-home-workout-with-6kg-flywheel-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/14/5rl72c19ec49f5e9c.jpg,2
soozier-exercise-bike-stationary-bike-with-lcd-display-indoor-cycling-bike-for-home-workout-with-6kg-flywheel-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/14/F9Zf2519ec49f5e9c.jpg,3
soozier-exercise-bike-stationary-bike-with-lcd-display-indoor-cycling-bike-for-home-workout-with-6kg-flywheel-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/14/Y9Ybcd19ec49f5e9c.jpg,4
soozier-exercise-bike-stationary-bike-with-lcd-display-indoor-cycling-bike-for-home-workout-with-6kg-flywheel-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/14/nta8d319ec49f5e9c.jpg,5
-10ft-trampoline-replacement-safety-pad-trampoline-pad-waterproof-spring-cover-green,MERGE, Φ10ft Trampoline Replacement Safety Pad Trampoline Pad Waterproof Spring Cover Green,"<p>The trampoline replacement pad ensures your family's safety! Replace the old pad with this high-quality safety pad to get your trampoline back! This pad is imperative to use, to protect the threads from disintegrating. This trampoline safety pad also protects the jumper from falling onto the steel frame or getting hurt from the springs. 'Upper Bounce' trampoline pads contain the great shock absorbent, high density, closed-cell foam that will not absorb water, mildew or lose shape.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Designed to protect users from being scratched or trapped by the spring hooks and space between springs</li><li>• 1-piece design for maximum protection, fits very neat on the 10' trampoline</li><li>• Quality and safety cover made of 500D Plastic on the top and 128g/㎡ PE on the bottom</li><li>• 0.6' High density, EPE closed-cell foam inside for shock absorbent platform</li><li>• Water and mildew resistant</li><li>• Anti-fungal, antibacterial and UV treated coating</li><li>• Soft surface ensures you and your family do not get pinches and scrapes</li><li>• Deep side skirt overlaps full trampoline frame</li><li>• Quick and easy installation</li><li>• Trampoline is not included</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Colour: Green</li><li>• Material: Plastic, PE, EPE Foam</li><li>• Overall Dimension: Φ120.1' x 0.6' H (Φ305 x 1.5H cm)</li><li>• Suitable for Trampoline Size: Φ10'</li><li>• Item Label: 120307-022</li><li>• NOTE: Please measure the OUTER frame diameter of your trampoline. This safety pad does NOT include pre-cut holes for enclosure poles. If your poles are mounted inside the frame, you may need to cut openings yourself</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>• 1 x Trampoline Round Replacement Pad</li><li>• 1 x Manual</li></ul>","وسادة أمان ترامبولين, Trampoline Safety Pad, ንኡስ ናይ ትራምፖሊን ሓላፍነት, واقية من الماء, Waterproof, ውሃ ዘይገብእ, رغوة مغلقة الخلايا, Closed-Cell Foam, ዝዕጣ ክፍሊ ፎም, غطاء زنبرك, Spring Cover, ሽፋን ስፕሪንግ, مقاومة للأشعة فوق البنفسجية, UV Resistant, ንUV ዘይቅንዕ",Sports & Recreation,Color,Green,Size,"120.1"" x 120.1"" x 0.6""",120307-022,64.99,shopify,13,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2025/05/30/y0Oa0c197208aabaa.jpg,1
-10ft-trampoline-replacement-safety-pad-trampoline-pad-waterproof-spring-cover-green,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/05/30/y0Oa0c197208aabaa.jpg,2
-10ft-trampoline-replacement-safety-pad-trampoline-pad-waterproof-spring-cover-green,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/23/ePn50619ef47a2c0e.jpg,3
-10ft-trampoline-replacement-safety-pad-trampoline-pad-waterproof-spring-cover-green,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/LFVf8119493d3f4ed.jpg,4
-10ft-trampoline-replacement-safety-pad-trampoline-pad-waterproof-spring-cover-green,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/mFFc9119493d3f4ed.jpg,5
aosom-youth-kick-scooter-with-adjustable-handlebar-and-16-inflatable-rubber-wheel-for-kids-and-teens-5-year-old-blue,MERGE,"Aosom Youth Kick Scooter with Adjustable Handlebar and 16'' Inflatable Rubber Wheel for Kids and Teens 5+ Year Old, Blue","<p>Riding a scooter makes it more convenient to spend more time outside and exercise while mastering steering, riding and staying balanced. The scooter will be the perfect gift for your child. Constructed with steel frame, the scooter can support 100kg/220lbs. max weight. The height can be easily adjusted to fit various height needs. Features front and rear wheel dual braking system, slip-resistant tires, big wheels and low deck your kids will enjoy a smooth and fun ride experience.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Help your sweetie perfect their sense of balance and build up strength</li><li>• No pedals, no gears, no brakes, kids walk along at their own speed</li><li>• Wide textured foot deck anti-slip and help to maintain balance</li><li>• Soft wrapped handlebar makes grip more comfortable</li><li>• Adjustable handlebar makes it usable for kids of many ages</li><li>• Lightweight yet sturdy frame allows for easy transport when not in use</li><li>• Durable inflatable rubber wheels in a soccer ball design, can be used both indoor and outdoor</li><li>• Steel frame with rust-resistant powder coating for long-term use</li></ul><h3>Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Color: Blue</li><li>• Material: Steel, Aluminum, Rubber</li><li>• Net Weight: 17.6 lbs.</li><li>• Overall Dimensions: 53.25'L x 22.75'W x 34.75'-37'H</li><li>• Tire Diameter: front: Φ16', rear: Φ12'</li><li>• Suitable Age: 5+</li><li>• Weight Capacity: 220 lbs.</li><li>• Easy Assembly Required</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>1 x Scooter, 1 x manual</li></ul>","سكوتر أطفال, Kids Scooter, ስኩተር ልጆች, عجلات قابلة للنفخ, Inflatable Wheels, መንፋት የሚችሉ መንኮራኩሮች, مقبض قابل للتعديل, Adjustable Handlebar, የሚስተካከል መያዣ, إطار فولاذي, Steel Frame, የብረት ማዕቀፍ, فرامل مزدوجة, Dual Brakes, ድርብ ብሬክ, للأطفال من 5 سنوات فما فوق, For Ages 5 Plus, ከ5 ዓመት ጀምሮ",Sports & Recreation,Color,Blue,Size,L135 x W58 x H88-94 cm,371-019BU,119.99,shopify,22,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2025/01/24/jnia6c1949667cff4.jpg,1
aosom-youth-kick-scooter-with-adjustable-handlebar-and-16-inflatable-rubber-wheel-for-kids-and-teens-5-year-old-blue,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/24/jnia6c1949667cff4.jpg,2
aosom-youth-kick-scooter-with-adjustable-handlebar-and-16-inflatable-rubber-wheel-for-kids-and-teens-5-year-old-blue,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/24/o3Pb241949667cff4.jpg,3
aosom-youth-kick-scooter-with-adjustable-handlebar-and-16-inflatable-rubber-wheel-for-kids-and-teens-5-year-old-blue,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/24/3wZ0ce1949667cff4.jpg,4
aosom-youth-kick-scooter-with-adjustable-handlebar-and-16-inflatable-rubber-wheel-for-kids-and-teens-5-year-old-blue,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/24/hNa8be1949667cff5.jpg,5
aosom-bike-cargo-trailer-bicycle-luggage-carrier-cart-with-cover-black-red,MERGE,Aosom Bike Cargo Trailer Bicycle Luggage Carrier Cart with Cover Black Red,"<p>The utility trailer is great for days out, picnics, shopping, camping and a whole lot more. The mountain bike trailer cargo has a steel base unit with fabric sides and fabric top cover. Quick release bumber bars to protect the wheels. The draw bar also disassembled for easy storage. Front & rear reflectors & a reflective strip on each side of the cover. Our trailer for bike can be added to most bicycles quickly once the hitch has been attached on to your bicycles rearaxle.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• High quality steel frame with quick release wheels</li><li>• Provides ample space for storage and can load up to 88lbs</li><li>• Universally attaches to most standard bicycles and mountain bikes</li><li>• Includes removable oxford cover which protects your belongings and keeps them organized</li><li>• Each wheel has 2 reflectors.</li><li>• Easy to assemble and conveniently disassemble for storage.</li><li>• Bicycle hitch / connector is included, compatible with 22'-28' diameter bike wheels</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Material: Steel, Oxford Cloth</li><li>• Colour: Red and Black</li><li>• Net Weight: 34.8lbs</li><li>• Overall Dimension: 51.25'L x 30.25'W x 25.5'H</li><li>• Wheel Diameter: 20'</li><li>• Inner Storage Size: 33.75'L x 22.5'W x 14.25'H (bottom), 26.8'L x 22.4'W x 14.2'H (top)</li><li>• Max Load: 88lbs</li><li>• Fits our own connector 5664-0001CN</li></ul>","دراجة شحن, Bicycle Cargo Trailer, ተጎታች ብስክሌት, قطار سحب, Hitch Connector, ማገናኛ, قماش أكسفورد, Oxford Fabric, የኦክስፎርድ ጨርቅ, عجلات سريعة الفك, Quick-Release Wheels, ፈጣን መልቀቂያ ጎማዎች, صندوق تخزين, Storage Box, የማከማቻ ሳጥን",Sports & Recreation,Color,Black,Size,1 Count (Pack of 1),120401-002,148.99,shopify,53,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2025/01/23/tmb3fa19493c0d8f3.jpg,1
aosom-bike-cargo-trailer-bicycle-luggage-carrier-cart-with-cover-black-red,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/tmb3fa19493c0d8f3.jpg,2
aosom-bike-cargo-trailer-bicycle-luggage-carrier-cart-with-cover-black-red,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/SXbe6f19493c0d8f3.jpg,3
aosom-bike-cargo-trailer-bicycle-luggage-carrier-cart-with-cover-black-red,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/pqP8c819493c0d8f3.jpg,4
aosom-bike-cargo-trailer-bicycle-luggage-carrier-cart-with-cover-black-red,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/6ll7ec19493c0d8f3.jpg,5
soozier-upright-exercise-bike-magnetic-resistance-stationary-bike-with-lcd-display-indoor-cycling-bike-for-home-w-adjustable-resistance-comfortable-seat-cushion,MERGE,"Soozier Upright Exercise Bike, Magnetic Resistance Stationary Bike with LCD Display, Indoor Cycling Bike for Home w/ Adjustable Resistance, Comfortable Seat Cushion","<p>This indoor cycling bike offers a sturdy steel frame for extra durability and a belt drive for smooth pedaling. The smooth belt and flywheel gives you all of the functions of a normal indoor bike but with a much quieter sound. The adjustable seat, handlebars and resistance make the cycle bikes for exercise a great fit for a wide variety of body types. Track your distance, calories burned, time, speed and pulse with the easy to read LCD display panel.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Caters to your fitness needs including body shaping, body building and training your waist, hips, legs and arms</li><li>• Heavy duty steel frame for great stability and durability, supports up to 220lbs</li><li>• Adjustable resistance and variable speeds for a variety of workout styles</li><li>• Belt-driven design with 13.2lbs flywheel for ultra-smooth and quiet operation</li><li>• LCD Monitor: Feedback time, speed, distance, burned calories, heart rate, keep track on your workout</li><li>• Comes with 6 position adjustable seat height with knob control</li><li>• 6 Position adjustable handlebar height, PVC seat 3.3-inch adjustable forward and backward</li><li>• Non-slip textured pedals with secure cages ensures safe pedaling during your workout</li><li>• Assembly is required with all necessary hardware included</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Material: Steel, ABS</li><li>• Net Weight: 49.5lbs</li><li>• Overall Dimension: 33.5'L x 18'W x 45'H</li><li>• Colour: Black</li><li>• Seat Height: 30.75'-36.5'</li><li>• Handlebar Height: 41'-45'</li><li>• Flywheel Diameter: 13'</li><li>• Flywheel Weight: 13.2lbs</li><li>• Weight Capacity: 220lbs</li><li>• Hole Spacing: 1.2'</li><li>• Seat Size: 9.4'Lx8.7'W</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>• 1 x Upright Exercise Bike</li><li>• 1 x Manual</li></ul>","دراجة تمرين عمودية,دراجة تمارين داخلية,مقاومة مغناطيسية,Upright Exercise Bike,Indoor Cycling Bike,Magnetic Resistance,ትኽክለኛ መጠን ዘለዎ መሸጋገሪ ብሽክለላ,ውስጣዊ ክበብ ብሽክለላ,ማጉነት መቋቋሚያ",Sports & Recreation,Color,Black,Size,"33.5""x18""x45""",A90-152,184.99,shopify,50,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2026/06/17/bRob7719ed79b6bae.jpg,1
